Municipio_residencia,Estado_residencia,Municipio_ocorrencia,Estado_ocorrencia,ano,faixa_etaria,sexo,Cod_CID_10,dcid_capitulo,total_obitos
Inhumas,GO,GoiÃ¢nia,GO,2008.0,15 A 19 ANOS,MASCULINO,K85,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,15 A 19 ANOS,MASCULINO,V134,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,15 A 19 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,20 A 29 ANOS,FEMININO,C760,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,20 A 29 ANOS,MASCULINO,V234,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,20 A 29 ANOS,MASCULINO,X699,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,30 A 39 ANOS,FEMININO,J841,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,30 A 39 ANOS,MASCULINO,I259,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,FEMININO,C539,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,FEMININO,M321,XIII,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,MASCULINO,C119,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,MASCULINO,E147,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C169,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C23,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C509,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,I694,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,K566,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,K631,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,R960,XVIII,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,B208,I,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,C159,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,I472,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,J981,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,N19,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,E145,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,I429,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,I671,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,A052,I,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,A09,I,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,C169,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,C20,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,C329,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,E142,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,I219,IX,2
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,I429,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,J440,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,J860,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,K550,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,Y349,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,C189,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,C762,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,C920,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I110,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I609,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I619,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,J180,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,K550,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,K85,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,C220,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I219,IX,2
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I259,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I500,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,J81,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,M319,XIII,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,B573,I,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,C250,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,I251,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,K20,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,C240,II,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,E145,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,I420,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,I48,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,I500,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,J189,X,2
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,J219,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,J440,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,J449,X,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,K562,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,MASCULINO,W199,XX,2
Inhumas,GO,GoiÃ¢nia,GO,2008.0,NÃƒO INFORMADO,FEMININO,P240,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,NÃƒO INFORMADO,MASCULINO,K760,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,NÃƒO INFORMADO,MASCULINO,P220,XVI,2
Inhumas,GO,GoiÃ¢nia,GO,2008.0,NÃƒO INFORMADO,MASCULINO,P269,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,2008.0,NÃƒO INFORMADO,MASCULINO,Q336,XVII,1
Inhumas,GO,GoiÃ¡s,GO,2008.0,60 A 69 ANOS,MASCULINO,X599,XX,1
Inhumas,GO,Inhumas,GO,2008.0,01 A 04 ANOS,FEMININO,I519,IX,1
Inhumas,GO,Inhumas,GO,2008.0,05 A 09 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Inhumas,GO,2008.0,15 A 19 ANOS,FEMININO,X994,XX,1
Inhumas,GO,Inhumas,GO,2008.0,15 A 19 ANOS,MASCULINO,V892,XX,3
Inhumas,GO,Inhumas,GO,2008.0,15 A 19 ANOS,MASCULINO,X950,XX,1
Inhumas,GO,Inhumas,GO,2008.0,15 A 19 ANOS,MASCULINO,X954,XX,1
Inhumas,GO,Inhumas,GO,2008.0,15 A 19 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,FEMININO,I718,IX,1
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,FEMININO,V892,XX,2
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,MASCULINO,E142,IV,1
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,MASCULINO,N19,XIV,1
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,MASCULINO,X950,XX,1
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,MASCULINO,X954,XX,1
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,MASCULINO,X959,XX,2
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,MASCULINO,X990,XX,1
Inhumas,GO,Inhumas,GO,2008.0,20 A 29 ANOS,MASCULINO,X997,XX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,FEMININO,C509,II,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,FEMININO,V892,XX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,FEMININO,X689,XX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,I259,IX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,F102,V,2
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,J168,X,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,K746,XI,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,X708,XX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,X954,XX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,2008.0,30 A 39 ANOS,MASCULINO,Y299,XX,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,FEMININO,E141,IV,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,FEMININO,I219,IX,3
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,FEMININO,I270,IX,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,FEMININO,J440,X,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,I421,IX,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,I499,IX,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,J189,X,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,K704,XI,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,V289,XX,1
Inhumas,GO,Inhumas,GO,2008.0,40 A 49 ANOS,MASCULINO,Y299,XX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,B572,I,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,C710,II,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,D367,II,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,I219,IX,2
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,I490,IX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,J984,X,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,FEMININO,X599,XX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,E141,IV,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,I219,IX,2
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,I500,IX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,G122,VI,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,J189,X,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,J449,X,2
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,L89,XII,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,V093,XX,1
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,V892,XX,2
Inhumas,GO,Inhumas,GO,2008.0,50 A 59 ANOS,MASCULINO,X990,XX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,A162,I,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,C719,II,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,I10,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,I219,IX,2
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,I279,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,I619,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,J81,X,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,J980,X,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,K272,XI,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,K85,XI,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,N189,XIV,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,FEMININO,R98,XVIII,4
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,B572,I,3
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,I10,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,I251,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,I500,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,J449,X,2
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,K746,XI,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,R99,XVIII,2
Inhumas,GO,Inhumas,GO,2008.0,60 A 69 ANOS,MASCULINO,V099,XX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,C55,II,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,D649,III,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,E142,IV,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,I10,IX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,I219,IX,4
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,I500,IX,3
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,I519,IX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,I619,IX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,J189,X,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,J439,X,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,J448,X,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,J449,X,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,K920,XI,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,N921,XIV,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,R64,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,R98,XVIII,3
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,FEMININO,R99,XVIII,3
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,B572,I,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,C61,II,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,C785,II,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,C80,II,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I10,IX,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I219,IX,3
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I260,IX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I461,IX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I500,IX,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I509,IX,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I619,IX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I64,IX,3
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,J180,X,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,J189,X,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,J439,X,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,J440,X,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,J449,X,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,K703,XI,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,K746,XI,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,R092,XVIII,2
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,R98,XVIII,3
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,70 A 79 ANOS,MASCULINO,Y86,XX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,C229,II,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,C410,II,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,I110,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,I119,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,I219,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,I269,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,I429,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,I500,IX,3
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,I509,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,J189,X,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,J440,X,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,R54,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,FEMININO,R98,XVIII,5
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,C61,II,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,E46,IV,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,I119,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,I500,IX,2
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,I509,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,I519,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,I619,IX,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,J189,X,2
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,J439,X,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,J449,X,3
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,K920,XI,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,N19,XIV,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,R54,XVIII,2
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,R688,XVIII,1
Inhumas,GO,Inhumas,GO,2008.0,80 ANOS E MAIS,MASCULINO,R98,XVIII,3
Inhumas,GO,Inhumas,GO,2008.0,NÃƒO INFORMADO,MASCULINO,X999,XX,1
Inhumas,GO,ItauÃ§u,GO,2008.0,50 A 59 ANOS,MASCULINO,V093,XX,1
Inhumas,GO,Senador Canedo,GO,2008.0,60 A 69 ANOS,MASCULINO,I110,IX,1
Inhumas,GO,Senador Canedo,GO,2008.0,60 A 69 ANOS,MASCULINO,J440,X,1
Inhumas,GO,AnÃ¡polis,GO,2009.0,20 A 29 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2009.0,40 A 49 ANOS,FEMININO,K810,XI,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2009.0,50 A 59 ANOS,MASCULINO,K740,XI,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2009.0,60 A 69 ANOS,MASCULINO,J189,X,1
Inhumas,GO,AraranguÃ¡,SC,2009.0,30 A 39 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Ceres,GO,2009.0,60 A 69 ANOS,MASCULINO,I120,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2009.0,01 A 04 ANOS,FEMININO,C719,II,1
Inhumas,GO,GoiÃ¢nia,GO,2009.0,01 A 04 ANOS,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2009.0,05 A 09 ANOS,FEMININO,I629,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2009.0,05 A 09 ANOS,FEMININO,J841,X,1
Inhumas,GO,GoiÃ¢nia,GO,2009.0,05 A 09 ANOS,MASCULINO,A419,I,1
